               53 37
               37 175
               ;
set F[6889] := 51 70
               70 34
               34 38
               38 176
               ;
set F[6890] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 39
               39 177
               ;
set F[6891] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 40
               40 178
               ;
set F[6892] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 41
               41 179
               ;
set F[6893] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 42
               42 180
               ;
set F[6894] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 181
               ;
set F[6895] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 41
               41 44
               44 182
               ;
set F[6896] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 45
               45 183
               ;
set F[6897] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 46
               46 184
               ;
set F[6898] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 47
               47 185
               ;
set F[6899] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 48
               48 186
               ;
set F[6900] := 51 49
               49 187
               ;
set F[6901] := 51 53
               53 50
               50 188
               ;
set F[6902] := 51 189
               ;
set F[6903] := 51 53
               53 52
               52 190
               ;
set F[6904] := 51 53
               53 191
               ;
set F[6905] := 51 134
               134 54
               54 192
               ;
set F[6906] := 51 53
               53 37
               37 55
               55 193
               ;
set F[6907] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 194
               ;
set F[6908] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 57
               57 195
               ;
set F[6909] := 51 70
               70 34
               34 60
               60 118
               118 58
               58 196
               ;
set F[6910] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 197
               ;
set F[6911] := 51 70
               70 34
               34 60
               60 198
               ;
set F[6912] := 51 53
               53 61
               61 199
               ;
set F[6913] := 51 70
               70 34
               34 60
               60 118
               118 58
               58 62
               62 200
               ;
set F[6914] := 51 53
               53 61
               61 63
               63 201
               ;
set F[6915] := 51 70
               70 64
               64 202
               ;
set F[6916] := 51 65
               65 203
               ;
set F[6917] := 51 65
               65 66
               66 204
               ;
set F[6918] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 205
               ;
set F[6919] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 68
               68 206
               ;
set F[6920] := 51 53
               53 69
               69 207
               ;
set F[6921] := 51 70
               70 208
               ;
set F[6922] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 209
               ;
set F[6923] := 51 70
               70 34
               34 60
               60 121
               121 72
               72 210
               ;
set F[6924] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 211
               ;
set F[6925] := 51 70
               70 34
               34 95
               95 74
               74 212
               ;
set F[6926] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 75
               75 213
               ;
set F[6927] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 76
               76 214
               ;
set F[6928] := 51 70
               70 34
               34 60
               60 8
               8 79
               79 77
               77 215
               ;
set F[6929] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 78
               78 216
               ;
set F[6930] := 51 70
               70 34
               34 60
               60 8
               8 79
               79 217
               ;
set F[6931] := 51 70
               70 34
               34 60
               60 8
               8 87
               87 80
               80 218
               ;
set F[6932] := 51 70
               70 34
               34 60
               60 121
               121 88
               88 83
               83 81
               81 219
               ;
set F[6933] := 51 70
               70 34
               34 38
               38 22
               22 122
               122 82
               82 220
               ;
set F[6934] := 51 70
               70 34
               34 60
               60 121
               121 88
               88 83
               83 221
               ;
set F[6935] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 84
               84 222
               ;
set F[6936] := 51 70
               70 34
               34 60
               60 8
               8 87
               87 85
               85 223
               ;
set F[6937] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 224
               ;
set F[6938] := 51 70
               70 34
               34 60
               60 8
               8 87
               87 225
               ;
set F[6939] := 51 70
               70 34
               34 60
               60 121
               121 88
               88 226
               ;
set F[6940] := 51 70
               70 34
               34 60
               60 121
               121 89
               89 227
               ;
set F[6941] := 51 70
               70 34
               34 60
               60 121
               121 90
               90 228
               ;
set F[6942] := 51 70
               70 34
               34 60
               60 91
               91 229
               ;
set F[6943] := 51 70
               70 34
               34 60
               60 92
               92 230
               ;
set F[6944] := 51 70
               70 34
               34 60
               60 94
               94 93
               93 231
               ;
set F[6945] := 51 70
               70 34
               34 60
               60 94
               94 232
               ;
set F[6946] := 51 70
               70 34
               34 95
               95 233
               ;
set F[6947] := 51 70
               70 34
               34 60
               60 92
               92 96
               96 234
               ;
set F[6948] := 51 70
               70 34
               34 60
               60 92
               92 97
               97 235
               ;
set F[6949] := 51 70
               70 34
               34 98
               98 236
               ;
set F[6950] := 51 70
               70 34
               34 99
               99 237
               ;
set F[6951] := 51 70
               70 100
               100 238
               ;
set F[6952] := 51 101
               101 239
               ;
set F[6953] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 102
               102 240
               ;
set F[6954] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 103
               103 241
               ;
set F[6955] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 57
               57 104
               104 242
               ;
set F[6956] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 27
               27 105
               105 243
               ;
set F[6957] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 106
               106 244
               ;
set F[6958] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 107
               107 245
               ;
set F[6959] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 108
               108 246
               ;
set F[6960] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 109
               109 247
               ;
set F[6961] := 51 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 110
               110 248
               ;
set F[6962] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 111
               111 249
               ;
set F[6963] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 112
               112 250
               ;
set F[6964] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 113
               113 251
               ;
set F[6965] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 114
               114 252
               ;
set F[6966] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 115
               115 253
               ;
set F[6967] := 51 70
               70 34
               34 60
               60 8
               8 116
               116 254
               ;
set F[6968] := 51 70
               70 34
               34 60
               60 91
               91 117
               117 255
               ;
set F[6969] := 51 70
               70 34
               34 60
               60 118
               118 256
               ;
set F[6970] := 51 70
               70 34
               34 60
               60 119
               119 257
               ;
set F[6971] := 51 70
               70 34
               34 60
               60 91
               91 120
               120 258
               ;
set F[6972] := 51 70
               70 34
               34 60
               60 121
               121 259
               ;
set F[6973] := 51 70
               70 34
               34 38
               38 22
               22 122
               122 260
               ;
set F[6974] := 51 70
               70 123
               123 261
               ;
set F[6975] := 51 137
               137 126
               126 124
               124 262
               ;
set F[6976] := 51 137
               137 126
               126 125
               125 263
               ;
set F[6977] := 51 137
               137 126
               126 264
               ;
set F[6978] := 51 65
               65 127
               127 265
               ;
set F[6979] := 51 137
               137 128
               128 266
               ;
set F[6980] := 51 70
               70 34
               34 38
               38 22
               22 129
               129 267
               ;
set F[6981] := 51 70
               70 34
               34 60
               60 121
               121 130
               130 268
               ;
set F[6982] := 51 70
               70 34
               34 60
               60 131
               131 269
               ;
set F[6983] := 51 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 132
               132 270
               ;
set F[6984] := 51 70
               70 34
               34 38
               38 22
               22 133
               133 271
               ;
set F[6985] := 51 134
               134 272
               ;
set F[6986] := 51 134
               134 135
               135 273
               ;
set F[6987] := 51 136
               136 274
               ;
set F[6988] := 51 137
               137 275
               ;
set F[6989] := 51 138
               138 276
               ;
set F[6990] := 52 16
               16 38
               38 34
               34 95
               95 9
               9 1
               1 139
               ;
set F[6991] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 140
               ;
set F[6992] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 3
               3 141
               ;
set F[6993] := 52 16
               16 38
               38 34
               34 95
               95 9
               9 1
               1 4
               4 142
               ;
set F[6994] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 5
               5 143
               ;
set F[6995] := 52 16
               16 38
               38 34
               34 95
               95 9
               9 1
               1 6
               6 144
               ;
set F[6996] := 52 16
               16 38
               38 34
               34 95
               95 7
               7 145
               ;
set F[6997] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 146
               ;
set F[6998] := 52 16
               16 38
               38 34
               34 95
               95 9
               9 147
               ;
set F[6999] := 52 16
               16 38
               38 34
               34 95
               95 10
               10 148
               ;
set F[7000] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 149
               ;
set F[7001] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 12
               12 150
               ;
set F[7002] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 13
               13 151
               ;
set F[7003] := 52 16
               16 14
               14 152
               ;
set F[7004] := 52 16
               16 15
               15 153
               ;
set F[7005] := 52 16
               16 154
               ;
set F[7006] := 52 16
               16 17
               17 155
               ;
set F[7007] := 52 16
               16 35
               35 18
               18 156
               ;
set F[7008] := 52 16
               16 38
               38 22
               22 19
               19 157
               ;
set F[7009] := 52 16
               16 38
               38 22
               22 20
               20 158
               ;
set F[7010] := 52 16
               16 38
               38 22
               22 21
               21 159
               ;
set F[7011] := 52 16
               16 38
               38 22
               22 160
               ;
set F[7012] := 52 16
               16 38
               38 34
               34 60
               60 92
               92 23
               23 161
               ;
set F[7013] := 52 16
               16 38
               38 22
               22 19
               19 24
               24 162
               ;
set F[7014] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 25
               25 163
               ;
set F[7015] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 26
               26 164
               ;
set F[7016] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 27
               27 165
               ;
set F[7017] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 28
               28 166
               ;
set F[7018] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 5
               5 29
               29 167
               ;
set F[7019] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 12
               12 30
               30 168
               ;
set F[7020] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 31
               31 169
               ;
set F[7021] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 5
               5 32
               32 170
               ;
set F[7022] := 52 55
               55 37
               37 33
               33 171
               ;
set F[7023] := 52 16
               16 38
               38 34
               34 172
               ;
set F[7024] := 52 16
               16 35
               35 173
               ;
set F[7025] := 52 16
               16 36
               36 174
               ;
set F[7026] := 52 55
               55 37
               37 175
               ;
set F[7027] := 52 16
               16 38
               38 176
               ;
set F[7028] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 39
               39 177
               ;
set F[7029] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 40
               40 178
               ;
set F[7030] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 41
               41 179
               ;
set F[7031] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 42
               42 180
               ;
set F[7032] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 181
               ;
set F[7033] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 41
               41 44
               44 182
               ;
set F[7034] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 45
               45 183
               ;
set F[7035] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 46
               46 184
               ;
set F[7036] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 47
               47 185
               ;
set F[7037] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 48
               48 186
               ;
set F[7038] := 52 50
               50 49
               49 187
               ;
set F[7039] := 52 50
               50 188
               ;
set F[7040] := 52 53
               53 51
               51 189
               ;
set F[7041] := 52 190
               ;
set F[7042] := 52 53
               53 191
               ;
set F[7043] := 52 54
               54 192
               ;
set F[7044] := 52 55
               55 193
               ;
set F[7045] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 194
               ;
set F[7046] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 57
               57 195
               ;
set F[7047] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 58
               58 196
               ;
set F[7048] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 197
               ;
set F[7049] := 52 16
               16 38
               38 34
               34 60
               60 198
               ;
set F[7050] := 52 53
               53 61
               61 199
               ;
set F[7051] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 58
               58 62
               62 200
               ;
set F[7052] := 52 55
               55 63
               63 201
               ;
set F[7053] := 52 55
               55 64
               64 202
               ;
set F[7054] := 52 55
               55 65
               65 203
               ;
set F[7055] := 52 16
               16 38
               38 66
               66 204
               ;
set F[7056] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 205
               ;
set F[7057] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 68
               68 206
               ;
set F[7058] := 52 53
               53 69
               69 207
               ;
set F[7059] := 52 53
               53 70
               70 208
               ;
set F[7060] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 209
               ;
set F[7061] := 52 16
               16 38
               38 22
               22 122
               122 72
               72 210
               ;
set F[7062] := 52 16
               16 38
               38 22
               22 73
               73 211
               ;
set F[7063] := 52 16
               16 38
               38 22
               22 122
               122 74
               74 212
               ;
set F[7064] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 75
               75 213
               ;
set F[7065] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 76
               76 214
               ;
set F[7066] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 77
               77 215
               ;
set F[7067] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 78
               78 216
               ;
set F[7068] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 79
               79 217
               ;
set F[7069] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 87
               87 80
               80 218
               ;
set F[7070] := 52 16
               16 38
               38 22
               22 122
               122 82
               82 83
               83 81
               81 219
               ;
set F[7071] := 52 16
               16 38
               38 22
               22 122
               122 82
               82 220
               ;
set F[7072] := 52 16
               16 38
               38 22
               22 122
               122 82
               82 83
               83 221
               ;
set F[7073] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 84
               84 222
               ;
set F[7074] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 87
               87 85
               85 223
               ;
set F[7075] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 86
               86 224
               ;
set F[7076] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 87
               87 225
               ;
set F[7077] := 52 16
               16 38
               38 22
               22 122
               122 88
               88 226
               ;
set F[7078] := 52 16
               16 38
               38 22
               22 122
               122 89
               89 227
               ;
set F[7079] := 52 16
               16 38
               38 22
               22 122
               122 90
               90 228
               ;
set F[7080] := 52 16
               16 38
               38 34
               34 60
               60 91
               91 229
               ;
set F[7081] := 52 16
               16 38
               38 34
               34 60
               60 92
               92 230
               ;
set F[7082] := 52 16
               16 38
               38 22
               22 20
               20 94
               94 93
               93 231
               ;
set F[7083] := 52 16
               16 38
               38 22
               22 20
               20 94
               94 232
               ;
set F[7084] := 52 16
               16 38
               38 34
               34 95
               95 233
               ;
set F[7085] := 52 16
               16 38
               38 22
               22 73
               73 96
               96 234
               ;
set F[7086] := 52 16
               16 38
               38 22
               22 73
               73 97
               97 235
               ;
set F[7087] := 52 16
               16 15
               15 98
               98 236
               ;
set F[7088] := 52 16
               16 38
               38 34
               34 99
               99 237
               ;
set F[7089] := 52 53
               53 70
               70 100
               100 238
               ;
set F[7090] := 52 53
               53 51
               51 101
               101 239
               ;
set F[7091] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 102
               102 240
               ;
set F[7092] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 103
               103 241
               ;
set F[7093] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 57
               57 104
               104 242
               ;
set F[7094] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 27
               27 105
               105 243
               ;
set F[7095] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 106
               106 244
               ;
set F[7096] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 107
               107 245
               ;
set F[7097] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 108
               108 246
               ;
set F[7098] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 109
               109 247
               ;
set F[7099] := 52 16
               16 38
               38 22
               22 73
               73 71
               71 2
               2 110
               110 248
               ;
set F[7100] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 111
               111 249
               ;
set F[7101] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 112
               112 250
               ;
set F[7102] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 113
               113 251
               ;
set F[7103] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 114
               114 252
               ;
set F[7104] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 115
               115 253
               ;
set F[7105] := 52 16
               16 38
               38 34
               34 60
               60 8
               8 116
               116 254
               ;
set F[7106] := 52 16
               16 38
               38 22
               22 73
               73 118
               118 117
               117 255
               ;
set F[7107] := 52 16
               16 38
               38 22
               22 73
               73 118
               118 256
               ;
set F[7108] := 52 16
               16 38
               38 34
               34 60
               60 119
               119 257
               ;
set F[7109] := 52 16
               16 38
               38 34
               34 60
               60 91
               91 120
               120 258
               ;
set F[7110] := 52 16
               16 38
               38 22
               22 21
               21 121
               121 259
               ;
set F[7111] := 52 16
               16 38
               38 22
               22 122
               122 260
               ;
set F[7112] := 52 53
               53 70
               70 123
               123 261
               ;
set F[7113] := 52 53
               53 51
               51 137
               137 126
               126 124
               124 262
               ;
set F[7114] := 52 53
               53 51
               51 137
               137 126
               126 125
               125 263
               ;
set F[7115] := 52 53
               53 51
               51 137
               137 126
               126 264
               ;
set F[7116] := 52 55
               55 65
               65 127
               127 265
               ;
set F[7117] := 52 53
               53 51
               51 137
               137 128
               128 266
               ;
set F[7118] := 52 16
               16 38
               38 22
               22 129
               129 267
               ;
set F[7119] := 52 16
               16 38
               38 22
               22 122
               122 130
               130 268
               ;
set F[7120] := 52 16
               16 38
               38 22
               22 122
               122 131
               131 269
               ;
set F[7121] := 52 16
               16 38
               38 22
               22 21
               21 67
               67 132
               132 270
               ;
set F[7122] := 52 16
               16 38
               38 22
               22 133
               133 271
               ;
set F[7123] := 52 54
               54 134
               134 272
               ;
set F[7124] := 52 54
               54 134
               134 135
               135 273
               ;
set F[7125] := 52 53
               53 51
               51 136
               136 274
               ;
set F[7126] := 52 53
               53 51
               51 137
               137 275
               ;
set F[7127] := 52 53
               53 51
               51 138
               138 276
               ;
set F[7128] := 53 70
               70 34
               34 95
               95 9
               9 1
               1 139
               ;
set F[7129] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 140
               ;
set F[7130] := 53 70
               70 34
               34 95
               95 9
               9 1
               1 3
               3 141
               ;
set F[7131] := 53 70
               70 34
               34 95
               95 9
               9 1
               1 4
               4 142
               ;
set F[7132] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 5
               5 143
               ;
set F[7133] := 53 70
               70 34
               34 95
               95 9
               9 1
               1 6
               6 144
               ;
set F[7134] := 53 70
               70 34
               34 95
               95 7
               7 145
               ;
set F[7135] := 53 70
               70 34
               34 60
               60 8
               8 146
               ;
set F[7136] := 53 70
               70 34
               34 95
               95 9
               9 147
               ;
set F[7137] := 53 70
               70 34
               34 95
               95 10
               10 148
               ;
set F[7138] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 11
               11 149
               ;
set F[7139] := 53 70
               70 34
               34 60
               60 8
               8 12
               12 150
               ;
set F[7140] := 53 70
               70 34
               34 60
               60 8
               8 13
               13 151
               ;
set F[7141] := 53 70
               70 34
               34 15
               15 14
               14 152
               ;
set F[7142] := 53 70
               70 34
               34 15
               15 153
               ;
set F[7143] := 53 52
               52 16
               16 154
               ;
set F[7144] := 53 37
               37 33
               33 17
               17 155
               ;
set F[7145] := 53 70
               70 34
               34 18
               18 156
               ;
set F[7146] := 53 70
               70 34
               34 38
               38 22
               22 19
               19 157
               ;
set F[7147] := 53 70
               70 34
               34 38
               38 22
               22 20
               20 158
               ;
set F[7148] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 159
               ;
set F[7149] := 53 70
               70 34
               34 38
               38 22
               22 160
               ;
set F[7150] := 53 70
               70 34
               34 60
               60 92
               92 23
               23 161
               ;
set F[7151] := 53 70
               70 34
               34 60
               60 92
               92 24
               24 162
               ;
set F[7152] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 25
               25 163
               ;
set F[7153] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 26
               26 164
               ;
set F[7154] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 27
               27 165
               ;
set F[7155] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 28
               28 166
               ;
set F[7156] := 53 70
               70 34
               34 60
               60 8
               8 12
               12 29
               29 167
               ;
set F[7157] := 53 70
               70 34
               34 60
               60 8
               8 12
               12 30
               30 168
               ;
set F[7158] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 2
               2 31
               31 169
               ;
set F[7159] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 5
               5 32
               32 170
               ;
set F[7160] := 53 37
               37 33
               33 171
               ;
set F[7161] := 53 70
               70 34
               34 172
               ;
set F[7162] := 53 70
               70 34
               34 35
               35 173
               ;
set F[7163] := 53 37
               37 33
               33 36
               36 174
               ;
set F[7164] := 53 37
               37 175
               ;
set F[7165] := 53 70
               70 34
               34 38
               38 176
               ;
set F[7166] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 39
               39 177
               ;
set F[7167] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 40
               40 178
               ;
set F[7168] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 41
               41 179
               ;
set F[7169] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 42
               42 180
               ;
set F[7170] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 181
               ;
set F[7171] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 41
               41 44
               44 182
               ;
set F[7172] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 45
               45 183
               ;
set F[7173] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 46
               46 184
               ;
set F[7174] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 47
               47 185
               ;
set F[7175] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 48
               48 186
               ;
set F[7176] := 53 50
               50 49
               49 187
               ;
set F[7177] := 53 50
               50 188
               ;
set F[7178] := 53 51
               51 189
               ;
set F[7179] := 53 52
               52 190
               ;
set F[7180] := 53 191
               ;
set F[7181] := 53 54
               54 192
               ;
set F[7182] := 53 37
               37 55
               55 193
               ;
set F[7183] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 194
               ;
set F[7184] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 56
               56 57
               57 195
               ;
set F[7185] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 59
               59 197
               ;
set F[7186] := 53 70
               70 34
               34 60
               60 198
               ;
set F[7187] := 53 61
               61 199
               ;
set F[7188] := 53 70
               70 34
               34 60
               60 118
               118 58
               58 62
               62 200
               ;
set F[7189] := 53 61
               61 63
               63 201
               ;
set F[7190] := 53 70
               70 64
               64 202
               ;
set F[7191] := 53 51
               51 65
               65 203
               ;
set F[7192] := 53 61
               61 66
               66 204
               ;
set F[7193] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 205
               ;
set F[7194] := 53 70
               70 34
               34 38
               38 22
               22 21
               21 67
               67 43
               43 68
               68 206
               ;
set F[7195] := 53 70
               70 208
               ;
set F[7196] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 71
               71 209
               ;
set F[7197] := 53 70
               70 34
               34 60
               60 121
               121 72
               72 210
               ;
set F[7198] := 53 70
               70 34
               34 38
               38 22
               22 73
               73 211
               ;
set F[7199] := 53 70
               70 34
               34 95
